"";"id";"latitude";"longitude";"elevation";"state";"name";"gsn_flag";"wmo_id";"element";"first_year";"last_year"
"1904";"US1AZYV0136";34,5997;-111,8778;952,5;"AZ";"CAMP VERDE 3.2 NNW";"";"";"SNOW";2016;2023
"1905";"US1AZYV0136";34,5997;-111,8778;952,5;"AZ";"CAMP VERDE 3.2 NNW";"";"";"WESD";2021;2023
"1906";"US1AZYV0138";34,5912;-112,5025;1649,6;"AZ";"PRESCOTT 4.3 NW";"";"";"PRCP";2016;2023
"1907";"US1AZYV0138";34,5912;-112,5025;1649,6;"AZ";"PRESCOTT 4.3 NW";"";"";"SNWD";2018;2023
"1908";"US1AZYV0138";34,5912;-112,5025;1649,6;"AZ";"PRESCOTT 4.3 NW";"";"";"MDPR";2016;2022
"1909";"US1AZYV0138";34,5912;-112,5025;1649,6;"AZ";"PRESCOTT 4.3 NW";"";"";"WESF";2016;2023
"1910";"US1AZYV0139";34,5421;-112,4177;1733,4;"AZ";"PRESCOTT 2.4 E";"";"";"SNOW";2016;2019
"1911";"US1AZYV0139";34,5421;-112,4177;1733,4;"AZ";"PRESCOTT 2.4 E";"";"";"DAPR";2017;2019
"1912";"US1AZYV0139";34,5421;-112,4177;1733,4;"AZ";"PRESCOTT 2.4 E";"";"";"WESD";2019;2019
"1913";"US1AZYV0140";34,6157;-112,3202;1528,9;"AZ";"PRESCOTT VALLEY 0.7 NW";"";"";"PRCP";2017;2021
"1914";"US1AZYV0140";34,6157;-112,3202;1528,9;"AZ";"PRESCOTT VALLEY 0.7 NW";"";"";"SNWD";2018;2019
"1915";"US1AZYV0140";34,6157;-112,3202;1528,9;"AZ";"PRESCOTT VALLEY 0.7 NW";"";"";"MDPR";2019;2019
"1916";"US1AZYV0141";34,7284;-111,9742;1026,9;"AZ";"COTTONWOOD 1.5 E";"";"";"SNOW";2017;2023
"1917";"US1AZYV0141";34,7284;-111,9742;1026,9;"AZ";"COTTONWOOD 1.5 E";"";"";"MDPR";2017;2023
"1918";"US1AZYV0142";34,5275;-112,4734;1664,2;"AZ";"PRESCOTT 1.1 SW";"";"";"SNOW";2017;2020
"1919";"US1AZYV0142";34,5275;-112,4734;1664,2;"AZ";"PRESCOTT 1.1 SW";"";"";"DAPR";2019;2020
"1920";"US1AZYV0142";34,5275;-112,4734;1664,2;"AZ";"PRESCOTT 1.1 SW";"";"";"WESD";2018;2020
"1921";"US1AZYV0147";34,3154;-112,1179;1136,3;"AZ";"CORDES LAKES 1.0 WNW";"";"";"PRCP";2019;2023
"1922";"US1AZYV0147";34,3154;-112,1179;1136,3;"AZ";"CORDES LAKES 1.0 WNW";"";"";"SNWD";2019;2023
"1923";"US1AZYV0147";34,3154;-112,1179;1136,3;"AZ";"CORDES LAKES 1.0 WNW";"";"";"MDPR";2019;2023
"1924";"US1AZYV0147";34,3154;-112,1179;1136,3;"AZ";"CORDES LAKES 1.0 WNW";"";"";"WESF";2019;2023
"1925";"US1AZYV0148";34,5664;-111,849;940,9;"AZ";"CAMP VERDE 0.4 N";"";"";"SNOW";2019;2019
"1926";"US1AZYV0148";34,5664;-111,849;940,9;"AZ";"CAMP VERDE 0.4 N";"";"";"MDPR";2019;2019
"1927";"US1AZYV0150";34,6249;-112,3543;1535,9;"AZ";"PRESCOTT VALLEY 2.7 WNW";"";"";"SNOW";2019;2019
"1928";"US1AZYV0150";34,6249;-112,3543;1535,9;"AZ";"PRESCOTT VALLEY 2.7 WNW";"";"";"MDPR";2019;2019
"1929";"US1AZYV0152";34,6344;-112,3393;1529,8;"AZ";"PRESCOTT VALLEY 2.4 NW";"";"";"SNOW";2020;2023
"1930";"US1AZYV0152";34,6344;-112,3393;1529,8;"AZ";"PRESCOTT VALLEY 2.4 NW";"";"";"DAPR";2019;2023
"1931";"US1AZYV0152";34,6344;-112,3393;1529,8;"AZ";"PRESCOTT VALLEY 2.4 NW";"";"";"WESD";2020;2023
"1932";"US1AZYV0153";34,5888;-112,3529;1585;"AZ";"PRESCOTT VALLEY 2.8 WSW";"";"";"PRCP";2019;2023
"1933";"US1AZYV0153";34,5888;-112,3529;1585;"AZ";"PRESCOTT VALLEY 2.8 WSW";"";"";"SNWD";2021;2021
"1934";"US1AZYV0153";34,5888;-112,3529;1585;"AZ";"PRESCOTT VALLEY 2.8 WSW";"";"";"MDPR";2019;2022
"1935";"US1AZYV0159";34,4958;-112,2202;1417,6;"AZ";"DEWEY-HUMBOLDT 2.6 SSE";"";"";"SNOW";2019;2023
"1936";"US1AZYV0162";34,5744;-112,4662;1674;"AZ";"PRESCOTT 2.4 N";"";"";"PRCP";2019;2023
"1937";"US1AZYV0162";34,5744;-112,4662;1674;"AZ";"PRESCOTT 2.4 N";"";"";"SNWD";2019;2019
"1938";"US1AZYV0162";34,5744;-112,4662;1674;"AZ";"PRESCOTT 2.4 N";"";"";"MDPR";2022;2022
"1939";"US1AZYV0162";34,5744;-112,4662;1674;"AZ";"PRESCOTT 2.4 N";"";"";"WESF";2019;2023
"1940";"US1AZYV0164";34,5792;-112,5152;1653,5;"AZ";"PRESCOTT 4.1 NW";"";"";"SNOW";2019;2021
"1941";"US1AZYV0164";34,5792;-112,5152;1653,5;"AZ";"PRESCOTT 4.1 NW";"";"";"DAPR";2021;2021
"1942";"US1AZYV0165";34,7976;-112,464;1391,7;"AZ";"CHINO VALLEY 3.4 NNW";"";"";"PRCP";2019;2021
"1943";"US1AZYV0165";34,7976;-112,464;1391,7;"AZ";"CHINO VALLEY 3.4 NNW";"";"";"SNWD";2021;2021
"1944";"US1AZYV0166";34,5703;-112,4826;1678,8;"AZ";"PRESCOTT 2.5 NNW";"";"";"SNOW";2019;2023
"1945";"US1AZYV0166";34,5703;-112,4826;1678,8;"AZ";"PRESCOTT 2.5 NNW";"";"";"MDPR";2019;2022
"1946";"US1AZYV0169";34,5822;-112,4424;1639,8;"AZ";"PRESCOTT 3.1 NNE";"";"";"PRCP";2019;2023
"1947";"US1AZYV0169";34,5822;-112,4424;1639,8;"AZ";"PRESCOTT 3.1 NNE";"";"";"SNWD";2021;2021
"1948";"US1AZYV0170";34,5173;-112,4763;1687,1;"AZ";"PRESCOTT 1.8 SSW";"";"";"PRCP";2019;2021
"1949";"US1AZYV0170";34,5173;-112,4763;1687,1;"AZ";"PRESCOTT 1.8 SSW";"";"";"DAPR";2019;2021
"1950";"US1AZYV0174";34,6203;-112,4831;1623,1;"AZ";"PRESCOTT 5.7 NNW";"";"";"PRCP";2019;2023
"1951";"US1AZYV0174";34,6203;-112,4831;1623,1;"AZ";"PRESCOTT 5.7 NNW";"";"";"SNWD";2019;2021
"1952";"US1AZYV0175";34,6377;-112,5128;1648,4;"AZ";"PRESCOTT 7.4 NNW";"";"";"PRCP";2019;2023
"1953";"US1AZYV0175";34,6377;-112,5128;1648,4;"AZ";"PRESCOTT 7.4 NNW";"";"";"WESF";2020;2022
"1954";"US1AZYV0176";34,5378;-112,5027;1693,5;"AZ";"PRESCOTT 2.4 W";"";"";"SNOW";2019;2021
"1955";"US1AZYV0176";34,5378;-112,5027;1693,5;"AZ";"PRESCOTT 2.4 W";"";"";"DAPR";2019;2021
"1956";"US1AZYV0176";34,5378;-112,5027;1693,5;"AZ";"PRESCOTT 2.4 W";"";"";"WESF";2019;2019
"1957";"US1AZYV0177";34,5438;-112,4338;1728,5;"AZ";"PRESCOTT 1.5 E";"";"";"SNOW";2019;2023
"1958";"US1AZYV0177";34,5438;-112,4338;1728,5;"AZ";"PRESCOTT 1.5 E";"";"";"WESF";2019;2023
"1959";"US1AZYV0179";34,5766;-112,4619;1667;"AZ";"PRESCOTT 2.5 N";"";"";"SNOW";2019;2023
"1960";"US1AZYV0179";34,5766;-112,4619;1667;"AZ";"PRESCOTT 2.5 N";"";"";"DAPR";2019;2022
"1961";"US1AZYV0180";34,5793;-112,5037;1731;"AZ";"PRESCOTT 3.7 NW";"";"";"PRCP";2019;2023
"1962";"US1AZYV0180";34,5793;-112,5037;1731;"AZ";"PRESCOTT 3.7 NW";"";"";"SNWD";2021;2021
"1963";"US1AZYV0181";34,6342;-112,5026;1615,1;"AZ";"PRESCOTT 6.9 NNW";"";"";"SNOW";2019;2023
"1964";"US1AZYV0181";34,6342;-112,5026;1615,1;"AZ";"PRESCOTT 6.9 NNW";"";"";"DAPR";2019;2022
"1965";"US1AZYV0181";34,6342;-112,5026;1615,1;"AZ";"PRESCOTT 6.9 NNW";"";"";"WESF";2020;2023
"1966";"US1AZYV0184";34,6642;-112,501;2582,9;"AZ";"PRESCOTT 8.9 NNW";"";"";"SNOW";2019;2023
"1967";"US1AZYV0184";34,6642;-112,501;2582,9;"AZ";"PRESCOTT 8.9 NNW";"";"";"DAPR";2019;2022
"1968";"US1AZYV0184";34,6642;-112,501;2582,9;"AZ";"PRESCOTT 8.9 NNW";"";"";"WESD";2019;2023
"1969";"US1AZYV0185";34,5654;-112,3993;1678,2;"AZ";"PRESCOTT 3.9 ENE";"";"";"PRCP";2019;2021
"1970";"US1AZYV0185";34,5654;-112,3993;1678,2;"AZ";"PRESCOTT 3.9 ENE";"";"";"DAPR";2019;2021
"1971";"US1AZYV0186";34,3447;-112,1584;1200,9;"AZ";"MAYER 5.7 SE";"";"";"PRCP";2019;2023
"1972";"US1AZYV0186";34,3447;-112,1584;1200,9;"AZ";"MAYER 5.7 SE";"";"";"SNWD";2019;2023
"1973";"US1AZYV0186";34,3447;-112,1584;1200,9;"AZ";"MAYER 5.7 SE";"";"";"MDPR";2019;2019
"1974";"US1AZYV0186";34,3447;-112,1584;1200,9;"AZ";"MAYER 5.7 SE";"";"";"WESF";2022;2023
"1975";"US1AZYV0187";34,6335;-112,3337;1518,2;"AZ";"PRESCOTT 9.7 NE";"";"";"SNOW";2020;2023
"1976";"US1AZYV0187";34,6335;-112,3337;1518,2;"AZ";"PRESCOTT 9.7 NE";"";"";"WESD";2021;2023
"1977";"US1AZYV0189";34,5765;-112,4483;1654,8;"AZ";"PRESCOTT 2.6 NNE";"";"";"PRCP";2020;2023
"1978";"US1AZYV0189";34,5765;-112,4483;1654,8;"AZ";"PRESCOTT 2.6 NNE";"";"";"SNWD";2020;2020
"1979";"US1AZYV0189";34,5765;-112,4483;1654,8;"AZ";"PRESCOTT 2.6 NNE";"";"";"MDPR";2020;2020
"1980";"US1AZYV0189";34,5765;-112,4483;1654,8;"AZ";"PRESCOTT 2.6 NNE";"";"";"WESF";2020;2021
"1981";"US1AZYV0191";34,5655;-112,4506;1685,5;"AZ";"PRESCOTT 1.8 NNE";"";"";"SNOW";2020;2023
"1982";"US1AZYV0191";34,5655;-112,4506;1685,5;"AZ";"PRESCOTT 1.8 NNE";"";"";"WESD";2021;2021
"1983";"US1AZYV0192";34,5529;-112,5722;1973;"AZ";"PRESCOTT 6.4 W";"";"";"PRCP";2020;2022
"1984";"US1AZYV0192";34,5529;-112,5722;1973;"AZ";"PRESCOTT 6.4 W";"";"";"SNWD";2021;2022
"1985";"US1AZYV0192";34,5529;-112,5722;1973;"AZ";"PRESCOTT 6.4 W";"";"";"MDPR";2021;2023
"1986";"US1AZYV0193";34,5339;-112,4162;1813,9;"AZ";"PRESCOTT 2.5 E";"";"";"SNOW";2020;2023
"1987";"US1AZYV0193";34,5339;-112,4162;1813,9;"AZ";"PRESCOTT 2.5 E";"";"";"DAPR";2020;2022
"1988";"US1AZYV0193";34,5339;-112,4162;1813,9;"AZ";"PRESCOTT 2.5 E";"";"";"WESD";2021;2023
"1989";"US1AZYV0194";34,7074;-111,9191;1014,1;"AZ";"CORNVILLE 0.8 SSE";"";"";"PRCP";2020;2021
"1990";"US1AZYV0194";34,7074;-111,9191;1014,1;"AZ";"CORNVILLE 0.8 SSE";"";"";"SNWD";2021;2021
"1991";"US1AZYV0194";34,7074;-111,9191;1014,1;"AZ";"CORNVILLE 0.8 SSE";"";"";"MDPR";2021;2021
"1992";"US1AZYV0195";34,66;-112,5058;1587,4;"AZ";"PRESCOTT 8.7 NNW";"";"";"SNOW";2020;2021
"1993";"US1AZYV0198";34,0377;-112,8056;745,5;"AZ";"WICKENBURG 7.3 NW";"";"";"SNOW";2021;2023
"1994";"US1AZYV0198";34,0377;-112,8056;745,5;"AZ";"WICKENBURG 7.3 NW";"";"";"MDPR";2020;2022
"1995";"US1AZYV0199";34,3154;-112,0979;1111,3;"AZ";"MAYER 9.7 SE";"";"";"SNOW";2021;2023
"1996";"US1AZYV0199";34,3154;-112,0979;1111,3;"AZ";"MAYER 9.7 SE";"";"";"MDPR";2021;2023
"1997";"US1AZYV0200";34,6183;-112,3495;1529,8;"AZ";"PRESCOTT VALLEY 2.3 WNW";"";"";"PRCP";2021;2023
"1998";"US1AZYV0200";34,6183;-112,3495;1529,8;"AZ";"PRESCOTT VALLEY 2.3 WNW";"";"";"DAPR";2021;2022
"1999";"US1AZYV0201";34,6646;-112,1888;1765,1;"AZ";"PRESCOTT VALLEY 7.9 ENE";"";"";"PRCP";2021;2023
"2000";"US1AZYV0201";34,6646;-112,1888;1765,1;"AZ";"PRESCOTT VALLEY 7.9 ENE";"";"";"SNWD";2022;2022
"2001";"US1AZYV0201";34,6646;-112,1888;1765,1;"AZ";"PRESCOTT VALLEY 7.9 ENE";"";"";"MDPR";2022;2022
"2002";"US1AZYV0205";34,6828;-112,2188;1670,9;"AZ";"PRESCOTT VALLEY 7.2 NE";"";"";"PRCP";2022;2023
"2003";"US1NVCC0002";39,1627;-119,7586;1421,9;"NV";"CARSON CITY 1.3 NW";"";"";"SNOW";2007;2011
"2004";"US1NVCC0002";39,1627;-119,7586;1421,9;"NV";"CARSON CITY 1.3 NW";"";"";"WESD";2008;2010
"2005";"US1NVCC0005";39,1767;-119,7549;1430,1;"NV";"CARSON CITY 2.1 NNW";"";"";"PRCP";2008;2011
"2006";"US1NVCC0005";39,1767;-119,7549;1430,1;"NV";"CARSON CITY 2.1 NNW";"";"";"SNWD";2008;2011
"2007";"US1NVCC0005";39,1767;-119,7549;1430,1;"NV";"CARSON CITY 2.1 NNW";"";"";"WESF";2008;2011
"2008";"US1NVCC0006";39,179;-119,6976;1418,2;"NV";"CARSON CITY 3.2 NE";"";"";"SNOW";2008;2010
"2009";"US1NVCC0006";39,179;-119,6976;1418,2;"NV";"CARSON CITY 3.2 NE";"";"";"WESD";2008;2009
"2010";"US1NVCC0007";39,1759;-119,7196;1409,4;"NV";"CARSON CITY 2.3 NNE";"";"";"PRCP";2010;2013
"2011";"US1NVCC0007";39,1759;-119,7196;1409,4;"NV";"CARSON CITY 2.3 NNE";"";"";"SNWD";2012;2012
"2012";"US1NVCC0008";39,1597;-119,7183;1410,6;"NV";"CARSON CITY 1.5 ENE";"";"";"PRCP";2009;2012
"2013";"US1NVCC0009";39,1279;-119,7416;1464,3;"NV";"CARSON CITY 1.4 S";"";"";"PRCP";2010;2023
"2014";"US1NVCC0009";39,1279;-119,7416;1464,3;"NV";"CARSON CITY 1.4 S";"";"";"SNWD";2010;2023
"2015";"US1NVCC0009";39,1279;-119,7416;1464,3;"NV";"CARSON CITY 1.4 S";"";"";"MDPR";2010;2023
"2016";"US1NVCC0010";39,1833;-119,757;1431;"NV";"CARSON CITY 2.5 NNW";"";"";"SNOW";2010;2013
"2017";"US1NVCC0010";39,1833;-119,757;1431;"NV";"CARSON CITY 2.5 NNW";"";"";"DAPR";2011;2013
"2018";"US1NVCC0010";39,1833;-119,757;1431;"NV";"CARSON CITY 2.5 NNW";"";"";"WESD";2011;2013
"2019";"US1NVCC0014";39,2113;-119,74;1481,6;"NV";"CARSON CITY 4.4 N";"";"";"PRCP";2016;2023
"2020";"US1NVCC0014";39,2113;-119,74;1481,6;"NV";"CARSON CITY 4.4 N";"";"";"SNWD";2016;2023
"2021";"US1NVCC0014";39,2113;-119,74;1481,6;"NV";"CARSON CITY 4.4 N";"";"";"MDPR";2016;2018
"2022";"US1NVCC0014";39,2113;-119,74;1481,6;"NV";"CARSON CITY 4.4 N";"";"";"WESF";2016;2023
"2023";"US1NVCC0015";39,1582;-119,7638;1422,8;"NV";"CARSON CITY 1.3 WNW";"";"";"SNOW";2017;2018
"2024";"US1NVCC0015";39,1582;-119,7638;1422,8;"NV";"CARSON CITY 1.3 WNW";"";"";"MDPR";2017;2018
"2025";"US1NVCC0016";39,172;-119,7472;1415,8;"NV";"CARSON CITY 1.7 N";"";"";"SNOW";2017;2018
"2026";"US1NVCC0016";39,172;-119,7472;1415,8;"NV";"CARSON CITY 1.7 N";"";"";"DAPR";2017;2018
"2027";"US1NVCC0016";39,172;-119,7472;1415,8;"NV";"CARSON CITY 1.7 N";"";"";"WESD";2018;2018
"2028";"US1NVCC0017";39,1389;-119,7579;1435,6;"NV";"CARSON CITY 1.0 SW";"";"";"PRCP";2017;2018
"2029";"US1NVCC0020";39,1968;-119,768;1446,3;"NV";"CARSON CITY 3.6 NNW";"";"";"PRCP";2018;2023
"2030";"US1NVCC0020";39,1968;-119,768;1446,3;"NV";"CARSON CITY 3.6 NNW";"";"";"SNWD";2019;2021
"2031";"US1NVCC0020";39,1968;-119,768;1446,3;"NV";"CARSON CITY 3.6 NNW";"";"";"MDPR";2018;2018
"2032";"US1NVCC0021";39,1663;-119,7744;1442,9;"NV";"CARSON CITY 2.1 NW";"";"";"PRCP";2018;2022
"2033";"US1NVCC0021";39,1663;-119,7744;1442,9;"NV";"CARSON CITY 2.1 NW";"";"";"SNWD";2018;2022
"2034";"US1NVCC0021";39,1663;-119,7744;1442,9;"NV";"CARSON CITY 2.1 NW";"";"";"WESF";2018;2022
"2035";"US1NVCH0001";39,4745;-118,7678;1206,1;"NV";"FALLON 0.5 E";"";"";"SNOW";2007;2023
"2036";"US1NVCH0001";39,4745;-118,7678;1206,1;"NV";"FALLON 0.5 E";"";"";"DAPR";2019;2023
"2037";"US1NVCH0001";39,4745;-118,7678;1206,1;"NV";"FALLON 0.5 E";"";"";"WESD";2007;2022
"2038";"US1NVCH0002";39,4715;-118,7688;1211;"NV";"FALLON 0.6 ESE";"";"";"PRCP";2007;2012
"2039";"US1NVCH0002";39,4715;-118,7688;1211;"NV";"FALLON 0.6 ESE";"";"";"SNWD";2007;2012
"2040";"US1NVCH0002";39,4715;-118,7688;1211;"NV";"FALLON 0.6 ESE";"";"";"WESF";2007;2012
"2041";"US1NVCH0005";39,4712;-118,7915;1213,1;"NV";"FALLON 0.8 WSW";"";"";"SNOW";2008;2019
"2042";"US1NVCH0005";39,4712;-118,7915;1213,1;"NV";"FALLON 0.8 WSW";"";"";"DAPR";2008;2017
"2043";"US1NVCH0005";39,4712;-118,7915;1213,1;"NV";"FALLON 0.8 WSW";"";"";"WESD";2008;2019
"2044";"US1NVCH0009";39,4465;-118,7669;1209,4;"NV";"FALLON 2.1 SSE";"";"";"PRCP";2016;2023
"2045";"US1NVCH0009";39,4465;-118,7669;1209,4;"NV";"FALLON 2.1 SSE";"";"";"SNWD";2016;2023
"2046";"US1NVCH0009";39,4465;-118,7669;1209,4;"NV";"FALLON 2.1 SSE";"";"";"MDPR";2018;2023
"2047";"US1NVCH0009";39,4465;-118,7669;1209,4;"NV";"FALLON 2.1 SSE";"";"";"WESF";2016;2023
"2048";"US1NVCH0010";39,472;-118,8149;1212,8;"NV";"FALLON 2.0 W";"";"";"SNOW";2017;2022
"2049";"US1NVCH0010";39,472;-118,8149;1212,8;"NV";"FALLON 2.0 W";"";"";"DAPR";2017;2018
"2050";"US1NVCH0010";39,472;-118,8149;1212,8;"NV";"FALLON 2.0 W";"";"";"WESD";2018;2018
"2051";"US1NVCH0011";39,499;-118,7744;1208,2;"NV";"FALLON 1.6 N";"";"";"PRCP";2018;2018
"2052";"US1NVCH0012";39,4751;-118,8214;1213,7;"NV";"FALLON 2.3 W";"";"";"SNOW";2018;2020
"2053";"US1NVCK0001";36,0632;-115,0627;544,4;"NV";"HENDERSON 3.9 WNW";"";"";"SNOW";2007;2007
"2054";"US1NVCK0002";36,1833;-115,2503;736,1;"NV";"LAS VEGAS 2.2 SW";"";"";"SNOW";2007;2023
"2055";"US1NVCK0002";36,1833;-115,2503;736,1;"NV";"LAS VEGAS 2.2 SW";"";"";"DAPR";2007;2021
"2056";"US1NVCK0002";36,1833;-115,2503;736,1;"NV";"LAS VEGAS 2.2 SW";"";"";"WESD";2008;2019
"2057";"US1NVCK0003";36,0368;-115,2297;759;"NV";"ENTERPRISE 1.0 NE";"";"";"PRCP";2007;2008
"2058";"US1NVCK0007";36,0972;-115,2642;744,9;"NV";"LAS VEGAS 7.8 SW";"";"";"PRCP";2007;2023
"2059";"US1NVCK0007";36,0972;-115,2642;744,9;"NV";"LAS VEGAS 7.8 SW";"";"";"SNWD";2007;2021
"2060";"US1NVCK0007";36,0972;-115,2642;744,9;"NV";"LAS VEGAS 7.8 SW";"";"";"WESF";2007;2015
"2061";"US1NVCK0008";36,1919;-115,3253;897,9;"NV";"LAS VEGAS 5.8 W";"";"";"SNOW";2007;2009
"2062";"US1NVCK0008";36,1919;-115,3253;897,9;"NV";"LAS VEGAS 5.8 W";"";"";"WESD";2008;2008
"2063";"US1NVCK0009";36,8019;-114,0794;484,9;"NV";"MESQUITE 1.5 E";"";"";"PRCP";2007;2018
"2064";"US1NVCK0009";36,8019;-114,0794;484,9;"NV";"MESQUITE 1.5 E";"";"";"DAPR";2007;2018
"2065";"US1NVCK0010";36,1128;-115,0543;516,9;"NV";"EAST LAS VEGAS 1.3 NNW";"";"";"PRCP";2007;2013
"2066";"US1NVCK0010";36,1128;-115,0543;516,9;"NV";"EAST LAS VEGAS 1.3 NNW";"";"";"SNWD";2008;2008
"2067";"US1NVCK0013";36,815;-114,0827;144,5;"NV";"MESQUITE 1.6 ENE";"";"";"SNOW";2007;2023
"2068";"US1NVCK0013";36,815;-114,0827;144,5;"NV";"MESQUITE 1.6 ENE";"";"";"DAPR";2012;2020
"2069";"US1NVCK0013";36,815;-114,0827;144,5;"NV";"MESQUITE 1.6 ENE";"";"";"WESD";2019;2019
"2070";"US1NVCK0014";36,8072;-114,0575;488;"NV";"MESQUITE 2.8 E";"";"";"PRCP";2007;2010
"2071";"US1NVCK0014";36,8072;-114,0575;488;"NV";"MESQUITE 2.8 E";"";"";"DAPR";2009;2011
"2072";"US1NVCK0016";36,1616;-115,3212;899,2;"NV";"LAS VEGAS 6.3 WSW";"";"";"PRCP";2007;2015
"2073";"US1NVCK0016";36,1616;-115,3212;899,2;"NV";"LAS VEGAS 6.3 WSW";"";"";"SNWD";2008;2008
"2074";"US1NVCK0016";36,1616;-115,3212;899,2;"NV";"LAS VEGAS 6.3 WSW";"";"";"WESF";2008;2008
"2075";"US1NVCK0017";36,7808;-114,1048;480,1;"NV";"MESQUITE 1.5 S";"";"";"SNOW";2007;2023
"2076";"US1NVCK0017";36,7808;-114,1048;480,1;"NV";"MESQUITE 1.5 S";"";"";"MDPR";2019;2019
"2077";"US1NVCK0018";36,058;-115,1969;709;"NV";"PARADISE 3.9 WSW";"";"";"SNOW";2007;2023
"2078";"US1NVCK0018";36,058;-115,1969;709;"NV";"PARADISE 3.9 WSW";"";"";"DAPR";2017;2021
"2079";"US1NVCK0018";36,058;-115,1969;709;"NV";"PARADISE 3.9 WSW";"";"";"WESD";2022;2022
"2080";"US1NVCK0020";36,1269;-115,268;773,9;"NV";"LAS VEGAS 6.0 SSW";"";"";"PRCP";2007;2010
"2081";"US1NVCK0020";36,1269;-115,268;773,9;"NV";"LAS VEGAS 6.0 SSW";"";"";"SNWD";2008;2008
"2082";"US1NVCK0020";36,1269;-115,268;773,9;"NV";"LAS VEGAS 6.0 SSW";"";"";"WESF";2008;2008
"2083";"US1NVCK0021";36,2406;-115,3313;907,1;"NV";"LAS VEGAS 6.5 WNW";"";"";"SNOW";2007;2010
"2084";"US1NVCK0021";36,2406;-115,3313;907,1;"NV";"LAS VEGAS 6.5 WNW";"";"";"DAPR";2008;2010
"2085";"US1NVCK0021";36,2406;-115,3313;907,1;"NV";"LAS VEGAS 6.5 WNW";"";"";"WESF";2008;2008
"2086";"US1NVCK0022";36,8078;-114,0622;488,9;"NV";"MESQUITE 2.5 E";"";"";"SNOW";2007;2008
"2087";"US1NVCK0022";36,8078;-114,0622;488,9;"NV";"MESQUITE 2.5 E";"";"";"MDPR";2007;2007
"2088";"US1NVCK0026";36,0488;-115,1066;627,6;"NV";"HENDERSON 5.9 W";"";"";"SNOW";2008;2015
"2089";"US1NVCK0027";35,9844;-115,2662;819,9;"NV";"ENTERPRISE 3.2 SSW";"";"";"PRCP";2008;2012
"2090";"US1NVCK0029";36,0802;-114,9397;514,2;"NV";"HENDERSON 4.7 NE";"";"";"PRCP";2009;2023
"2091";"US1NVCK0033";36,0797;-115,3112;805;"NV";"LAS VEGAS 10.0 SSW";"";"";"PRCP";2010;2012
"2092";"US1NVCK0033";36,0797;-115,3112;805;"NV";"LAS VEGAS 10.0 SSW";"";"";"SNWD";2011;2012
"2093";"US1NVCK0033";36,0797;-115,3112;805;"NV";"LAS VEGAS 10.0 SSW";"";"";"MDPR";2010;2012
"2094";"US1NVCK0033";36,0797;-115,3112;805;"NV";"LAS VEGAS 10.0 SSW";"";"";"WESF";2011;2011
"2095";"US1NVCK0034";36,0065;-114,9734;684,3;"NV";"HENDERSON 2.5 SE";"";"";"SNOW";2010;2023
"2096";"US1NVCK0037";35,9507;-115,0907;892,1;"NV";"HENDERSON 7.6 SW";"";"";"PRCP";2010;2012
"2097";"US1NVCK0037";35,9507;-115,0907;892,1;"NV";"HENDERSON 7.6 SW";"";"";"DAPR";2010;2010
"2098";"US1NVCK0039";36,1501;-115,2297;705,9;"NV";"LAS VEGAS 3.9 S";"";"";"PRCP";2010;2023
"2099";"US1NVCK0039";36,1501;-115,2297;705,9;"NV";"LAS VEGAS 3.9 S";"";"";"SNWD";2010;2022
"2100";"US1NVCK0039";36,1501;-115,2297;705,9;"NV";"LAS VEGAS 3.9 S";"";"";"MDPR";2010;2023
"2101";"US1NVCK0039";36,1501;-115,2297;705,9;"NV";"LAS VEGAS 3.9 S";"";"";"WESF";2010;2022
"2102";"US1NVCK0040";36,0911;-115,2328;717,5;"NV";"LAS VEGAS 7.9 S";"";"";"SNOW";2010;2012
"2103";"US1NVCK0040";36,0911;-115,2328;717,5;"NV";"LAS VEGAS 7.9 S";"";"";"DAPR";2010;2012
"2104";"US1NVCK0040";36,0911;-115,2328;717,5;"NV";"LAS VEGAS 7.9 S";"";"";"WESD";2010;2010
"2105";"US1NVCK0041";36,716;-114,717;537,4;"NV";"MOAPA 7.2 WNW";"";"";"PRCP";2011;2023
"2106";"US1NVCK0041";36,716;-114,717;537,4;"NV";"MOAPA 7.2 WNW";"";"";"SNWD";2011;2022
"2107";"US1NVCK0041";36,716;-114,717;537,4;"NV";"MOAPA 7.2 WNW";"";"";"MDPR";2011;2022
"2108";"US1NVCK0041";36,716;-114,717;537,4;"NV";"MOAPA 7.2 WNW";"";"";"WESF";2022;2022
"2109";"US1NVCK0047";36,0139;-115,2916;859,2;"NV";"LAS VEGAS 13.8 SSW";"";"";"SNOW";2012;2018
"2110";"US1NVCK0047";36,0139;-115,2916;859,2;"NV";"LAS VEGAS 13.8 SSW";"";"";"DAPR";2013;2013
"2111";"US1NVCK0047";36,0139;-115,2916;859,2;"NV";"LAS VEGAS 13.8 SSW";"";"";"WESF";2012;2012
"2112";"US1NVCK0049";36,152;-115,3396;940,6;"NV";"LAS VEGAS 7.5 WSW";"";"";"SNOW";2013;2016
"2113";"US1NVCK0049";36,152;-115,3396;940,6;"NV";"LAS VEGAS 7.5 WSW";"";"";"WESD";2013;2016
"2114";"US1NVCK0050";36,1387;-115,1874;655;"NV";"LAS VEGAS 5.0 SSE";"";"";"PRCP";2013;2017
